Order ID,Postman ID,Customer ID,"Delivery Address (Lat, Long)",Item Type,Booking Date,Delivery Date,Day of Week,Initial Time Slot,Modified Time Slot,Address Type,Delivery Outcome,Delivery Route Traffic Conditions,Weather Conditions
ORD4687,POST038,CUST188,"'25.800435536346345, -80.41252228539668'",Passport,2024-12-07,2024-12-19,4,3,,3,1,2,3
ORD4688,POST039,CUST189,"'25.667961991193486, -80.13544974766776'",ID-Card,2024-12-08,2024-12-18,3,1,,1,1,3,2
ORD4689,POST040,CUST190,"'25.867779521339013, -80.11077578508426'",ID-Card,2024-12-09,2024-12-17,2,1,,2,0,1,1
ORD4690,POST041,CUST191,"'25.96275640831615, -80.402604051339'",Letters,2024-12-10,2024-12-16,1,2,,1,1,2,3
ORD4691,POST042,CUST192,"'25.744593960725716, -80.12136169688284'",ID-Card,2024-12-11,2024-12-20,5,1,,1,1,3,2
ORD4692,POST043,CUST193,"'26.007355343961542, -80.43897474977696'",ID-Card,2024-12-12,2024-12-21,6,5,,1,1,1,1
ORD4693,POST044,CUST194,"'25.750835407421928, -80.3511867484711'",Passport,2024-12-13,2024-12-24,2,3,,1,0,2,3
ORD4694,POST045,CUST195,"'25.715845951258856, -80.03915157364068'",ID-Card,2024-12-14,2024-12-23,1,1,,1,1,3,2
ORD4695,POST046,CUST196,"'25.737815851748714, -80.30720083144935'",Passport,2024-12-15,2024-12-26,4,1,,1,1,1,1
ORD4696,POST047,CUST197,"'25.86786691702859, -80.19065203269527'",ID-Card,2024-12-16,2024-12-26,4,2,4.0,1,1,2,3
ORD4697,POST048,CUST198,"'25.61379207689189, -80.43177445694788'",ID-Card,2024-12-17,2024-12-27,5,1,,1,1,3,2
ORD4698,POST049,CUST199,"'25.926732447725968, -80.1316694175285'",ID-Card,2024-12-18,2024-12-27,5,5,,1,0,1,1
ORD4699,POST050,CUST200,"'25.824426319009838, -80.14762830981438'",ID-Card,2024-12-19,2025-01-01,3,3,,1,0,2,3
ORD4700,POST001,CUST201,"'25.636522364343232, -80.22530301102935'",ID-Card,2024-12-20,2024-12-30,1,1,,1,1,3,2
ORD4701,POST002,CUST202,"'26.01008392128994, -80.20205042841658'",Passport,2024-12-21,2025-01-01,3,1,,1,1,1,1
ORD4702,POST003,CUST203,"'25.74065181827221, -80.20450467581631'",ID-Card,2024-12-22,2025-01-03,5,2,,1,1,2,3
ORD4703,POST004,CUST204,"'25.59940243792397, -80.17484211941081'",Passport,2024-12-23,2025-01-03,5,1,4.0,2,1,3,2
ORD4704,POST005,CUST205,"'25.66187822401726, -80.30679122239293'",Drivers-License,2024-12-24,2025-01-06,1,5,,1,1,1,1
ORD4705,POST006,CUST206,"'25.628122952757636, -79.9747969033554'",Passport,2024-12-25,2025-01-06,1,3,,1,1,2,3
ORD4706,POST007,CUST207,"'25.748906291148245, -80.18739803355093'",Drivers-License,2024-12-26,2025-01-04,6,1,,1,1,3,2
ORD4707,POST008,CUST208,"'25.557659543310603, -80.15030049329454'",ID-Card,2024-12-27,2025-01-08,3,1,,1,1,1,1
ORD4708,POST009,CUST209,"'25.89415798177722, -80.36766604909337'",Drivers-License,2024-12-28,2025-01-06,1,2,,2,1,2,3
ORD4709,POST010,CUST210,"'25.8846547342343, -80.34807997794148'",Passport,2024-12-29,2025-01-06,1,1,,1,0,3,2
ORD4710,POST011,CUST211,"'25.716209067137072, -80.34072568118448'",ID-Card,2024-12-30,2025-01-07,2,1,,2,1,1,1
ORD4711,POST012,CUST212,"'25.993564996482412, -80.39393736095707'",ID-Card,2024-12-31,2025-01-08,3,3,,1,1,2,3
ORD4712,POST013,CUST213,"'25.538030720180853, -80.39243723745942'",Passport,2024-12-01,2024-12-11,3,1,,1,1,3,2
ORD4713,POST014,CUST214,"'25.978850380056876, -80.08608303429017'",ID-Card,2024-12-02,2024-12-13,5,1,,1,0,1,1
ORD4714,POST015,CUST215,"'25.78207706867915, -80.10500102000468'",ID-Card,2024-12-03,2024-12-11,3,2,,1,1,2,3
ORD4715,POST016,CUST216,"'25.886172030179274, -80.15014302678348'",ID-Card,2024-12-04,2024-12-12,4,1,,2,1,3,2
ORD4716,POST017,CUST217,"'25.98381070567404, -80.04283441836168'",ID-Card,2024-12-05,2024-12-13,5,1,,1,1,1,1
ORD4717,POST018,CUST218,"'25.636570683628324, -80.4155874873442'",ID-Card,2024-12-06,2024-12-17,2,3,,2,1,2,3
ORD4718,POST019,CUST219,"'25.573905806622214, -80.12056315984607'",ID-Card,2024-12-07,2024-12-17,2,1,3.0,2,1,3,2
ORD4719,POST020,CUST220,"'25.862567991298835, -80.28465463124975'",ID-Card,2024-12-08,2024-12-17,2,1,,2,1,1,1
ORD4720,POST021,CUST221,"'25.883221198155486, -80.38916244290294'",Passport,2024-12-09,2024-12-20,5,2,,1,1,2,3
ORD4721,POST022,CUST222,"'25.98883711640477, -80.42614889020571'",ID-Card,2024-12-10,2024-12-18,3,1,,1,1,3,2
ORD4722,POST023,CUST223,"'25.571155644183605, -80.07629447194849'",Drivers-License,2024-12-11,2024-12-21,6,5,,2,1,1,1
ORD4723,POST024,CUST224,"'25.790408507012643, -79.99739292259505'",ID-Card,2024-12-12,2024-12-24,2,3,,1,1,2,3
ORD4724,POST025,CUST225,"'25.640789812420103, -79.99350505678004'",Passport,2024-12-13,2024-12-26,4,1,,1,0,3,2
ORD4725,POST026,CUST226,"'25.645455686939254, -80.37956733620027'",Drivers-License,2024-12-14,2024-12-26,4,1,,1,1,1,1
ORD4726,POST027,CUST227,"'25.909618287710437, -80.43824278772169'",Passport,2024-12-15,2024-12-27,5,2,,1,1,2,3
ORD4727,POST028,CUST228,"'25.545631114765044, -80.32466700345368'",Passport,2024-12-16,2024-12-28,6,1,,1,1,3,2
ORD4728,POST029,CUST229,"'25.51430806349527, -80.04993483376695'",Passport,2024-12-17,2024-12-28,6,5,,1,1,1,1
ORD4729,POST030,CUST230,"'25.979475592763542, -80.2973039284799'",Passport,2024-12-18,2024-12-28,6,3,,1,1,2,3
ORD4730,POST031,CUST231,"'25.814562555495957, -80.10983162573962'",ID-Card,2024-12-19,2024-12-30,1,1,,1,0,3,2
ORD4731,POST032,CUST232,"'25.995330547609047, -80.2141080628285'",Passport,2024-12-20,2024-12-30,1,1,,1,1,1,1
ORD4732,POST033,CUST233,"'25.594755990135134, -80.02991243770495'",Drivers-License,2024-12-21,2025-01-03,5,2,,1,1,2,3
ORD4733,POST034,CUST234,"'25.540744049530463, -80.3880413846238'",Passport,2024-12-22,2025-01-01,3,1,,1,1,3,2
ORD4734,POST035,CUST235,"'25.650659573068957, -80.43948642130249'",ID-Card,2024-12-23,2025-01-03,5,5,,1,1,1,1
ORD4735,POST036,CUST236,"'25.637616521546438, -80.1553588220449'",Drivers-License,2024-12-24,2025-01-02,4,3,,1,1,2,3
ORD4736,POST037,CUST237,"'25.584601260848267, -80.25980817024968'",ID-Card,2024-12-25,2025-01-04,6,1,,1,1,3,2
ORD4737,POST038,CUST238,"'25.8376074041173, -80.31310003441466'",Drivers-License,2024-12-26,2025-01-03,5,1,,2,0,1,1
ORD4738,POST039,CUST239,"'25.519607347896358, -80.09357311812387'",ID-Card,2024-12-27,2025-01-07,2,2,,3,1,2,3
ORD4739,POST040,CUST240,"'25.7336478555456, -80.31829815338443'",Passport,2024-12-28,2025-01-07,2,1,,1,1,3,2
ORD4740,POST041,CUST241,"'25.512469999751335, -80.25313647981142'",Passport,2024-12-29,2025-01-09,4,5,,3,1,1,1
ORD4741,POST042,CUST242,"'25.6040405535444, -80.39675510934589'",ID-Card,2024-12-30,2025-01-09,4,3,,2,1,2,3
ORD4742,POST043,CUST243,"'25.900194403148245, -80.19423197810858'",Passport,2024-12-31,2025-01-08,3,1,,3,1,3,2
ORD4743,POST044,CUST244,"'25.578243394714473, -79.98813053215736'",Passport,2024-12-01,2024-12-10,2,1,,1,1,1,1
ORD4744,POST045,CUST245,"'25.73509204762529, -80.19971110515225'",Drivers-License,2024-12-02,2024-12-11,3,2,,1,1,2,3
ORD4745,POST046,CUST246,"'25.70069726769567, -80.1405454900385'",Drivers-License,2024-12-03,2024-12-12,4,1,,2,1,3,2
ORD4746,POST047,CUST247,"'26.00760795982403, -80.36958074152945'",Drivers-License,2024-12-04,2024-12-13,5,5,,2,1,1,1
ORD4747,POST048,CUST248,"'25.667673521652638, -80.3473650308846'",ID-Card,2024-12-05,2024-12-16,1,3,,1,1,2,3
ORD4748,POST049,CUST249,"'25.799464533418256, -80.17855817120501'",Drivers-License,2024-12-06,2024-12-18,3,1,,2,1,3,2
ORD4749,POST050,CUST250,"'25.799695724632446, -80.2707227136197'",ID-Card,2024-12-07,2024-12-16,1,1,,3,1,1,1
ORD4750,POST001,CUST251,"'25.72674874605278, -80.06992177434894'",Passport,2024-12-08,2024-12-19,4,2,,2,1,2,3
ORD4751,POST002,CUST252,"'25.578603893421576, -80.3880914930539'",Passport,2024-12-09,2024-12-17,2,1,,1,1,3,2
ORD4752,POST003,CUST253,"'25.897157006829016, -80.25544084814572'",ID-Card,2024-12-10,2024-12-19,4,1,,1,1,1,1
ORD4753,POST004,CUST254,"'25.635653395153202, -80.41425816525607'",ID-Card,2024-12-11,2024-12-21,6,3,,1,1,2,3
ORD4754,POST005,CUST255,"'25.906421095003537, -80.01188773106344'",Passport,2024-12-12,2024-12-21,6,1,,1,1,3,2
ORD4755,POST006,CUST256,"'25.554557274339576, -80.01976293357669'",ID-Card,2024-12-13,2024-12-24,2,1,3.0,1,1,1,1
ORD4756,POST007,CUST257,"'25.863877645427376, -80.02144542491304'",ID-Card,2024-12-14,2024-12-24,2,2,,1,1,2,3
ORD4757,POST008,CUST258,"'25.868403122428205, -80.301517006195'",ID-Card,2024-12-15,2024-12-26,4,1,,1,1,3,2
ORD4758,POST009,CUST259,"'25.59010764717628, -80.05017442616621'",ID-Card,2024-12-16,2024-12-26,4,1,,2,1,1,1
ORD4759,POST010,CUST260,"'25.617249963630783, -80.23632302291638'",Passport,2024-12-17,2024-12-28,6,3,,2,0,2,3
ORD4760,POST011,CUST261,"'25.590770583131267, -80.27364359722102'",ID-Card,2024-12-18,2024-12-28,6,1,,2,1,3,2
ORD4761,POST012,CUST262,"'25.677132698325348, -80.03073875132328'",ID-Card,2024-12-19,2024-12-31,2,1,,3,1,1,1
ORD4762,POST013,CUST263,"'25.747415781420038, -80.33254339060373'",Passport,2024-12-20,2024-12-30,1,2,1.0,2,1,2,3
ORD4763,POST014,CUST264,"'25.82314657033594, -80.09922908241397'",ID-Card,2024-12-21,2025-01-02,4,1,,2,1,3,2
ORD4764,POST015,CUST265,"'25.553742268183196, -80.07984651301189'",Drivers-License,2024-12-22,2025-01-02,4,5,,3,1,1,1
ORD4765,POST016,CUST266,"'25.994081901854393, -79.99434797490683'",ID-Card,2024-12-23,2025-01-04,6,3,,1,1,2,3
ORD4766,POST017,CUST267,"'25.664182597494683, -80.14311328965029'",ID-Card,2024-12-24,2025-01-04,6,1,,1,1,3,2
ORD4767,POST018,CUST268,"'25.907016530759424, -80.0402475968275'",Drivers-License,2024-12-25,2025-01-02,4,1,,2,1,1,1
ORD4768,POST019,CUST269,"'25.983086530304266, -80.00669918069676'",ID-Card,2024-12-26,2025-01-03,5,2,,2,1,2,3
ORD4769,POST020,CUST270,"'25.62367099498146, -80.14135999019999'",Passport,2024-12-27,2025-01-06,1,1,,1,1,3,2
ORD4770,POST021,CUST271,"'25.614127446993677, -80.29634804855397'",ID-Card,2024-12-28,2025-01-08,3,5,,1,1,1,1
ORD4771,POST022,CUST272,"'25.582369951971003, -80.01311226352173'",ID-Card,2024-12-29,2025-01-07,2,3,,1,0,2,3
ORD4772,POST023,CUST273,"'25.64237184866744, -80.10276282203104'",ID-Card,2024-12-30,2025-01-08,3,1,,2,1,3,2
ORD4773,POST024,CUST274,"'25.837866986193156, -80.20935720118088'",ID-Card,2024-12-31,2025-01-09,4,1,,2,1,1,1
ORD4774,POST025,CUST275,"'25.683695610856308, -79.98786201351484'",ID-Card,2024-12-01,2024-12-12,4,2,,1,0,2,3
ORD4775,POST026,CUST276,"'25.69968655047651, -80.43602225793222'",Passport,2024-12-02,2024-12-12,4,1,,1,1,3,2
ORD4776,POST027,CUST277,"'25.599283907022066, -80.42562597470655'",Drivers-License,2024-12-03,2024-12-11,3,5,,3,1,1,1
ORD4777,POST028,CUST278,"'25.962989138936372, -80.09589750281984'",Letters,2024-12-04,2024-12-12,4,3,,1,1,2,3
ORD4778,POST029,CUST279,"'25.821064311884264, -80.03279491683219'",ID-Card,2024-12-05,2024-12-13,5,1,,1,1,3,2
ORD4779,POST030,CUST280,"'25.81164412575192, -80.02545906982763'",ID-Card,2024-12-06,2024-12-18,3,1,,1,1,1,1
ORD4780,POST031,CUST281,"'25.54337079644954, -80.30422266382504'",ID-Card,2024-12-07,2024-12-16,1,2,,1,1,2,3
ORD4781,POST032,CUST282,"'25.837769534491205, -80.36953023603317'",Drivers-License,2024-12-08,2024-12-16,1,1,,1,1,3,2
ORD4782,POST033,CUST283,"'25.61579507442781, -80.1403343201704'",Passport,2024-12-09,2024-12-20,5,5,,1,1,1,1
ORD4783,POST034,CUST284,"'25.87672399694713, -80.08441678512955'",ID-Card,2024-12-10,2024-12-20,5,3,,1,0,2,3
ORD4784,POST035,CUST285,"'25.914186369295447, -80.40619428988306'",ID-Card,2024-12-11,2024-12-23,1,1,3.0,1,1,3,2
ORD4785,POST036,CUST286,"'25.641217912984526, -80.33634831708206'",ID-Card,2024-12-12,2024-12-20,5,1,,1,1,1,1
ORD4786,POST037,CUST287,"'25.71974496141961, -80.03443543548887'",ID-Card,2024-12-13,2024-12-24,2,2,,1,1,2,3
ORD4787,POST038,CUST288,"'25.948242802414523, -80.13364354439936'",Drivers-License,2024-12-14,2024-12-26,4,1,,1,1,3,2
ORD4788,POST039,CUST289,"'25.85481056529568, -79.98194432712366'",Drivers-License,2024-12-15,2024-12-23,1,5,,1,1,1,1
ORD4789,POST040,CUST290,"'25.993495945962323, -79.94782368145218'",Passport,2024-12-16,2024-12-26,4,3,,1,1,2,3
ORD4790,POST041,CUST291,"'25.89525680996046, -80.02845470020385'",ID-Card,2024-12-17,2024-12-28,6,1,3.0,1,1,3,2
ORD4791,POST042,CUST292,"'25.65556018529019, -80.32187237725498'",Passport,2024-12-18,2024-12-28,6,1,,3,0,1,1
ORD4792,POST043,CUST293,"'25.764231853822025, -80.32035036961689'",Passport,2024-12-19,2024-12-28,6,2,,3,1,2,3
ORD4793,POST044,CUST294,"'25.643752278412045, -80.06133162132635'",Passport,2024-12-20,2025-01-02,4,1,,2,1,3,2
ORD4794,POST045,CUST295,"'25.598429761529548, -80.00830582109049'",ID-Card,2024-12-21,2024-12-31,2,1,2.0,1,1,1,1
ORD4795,POST046,CUST296,"'25.615711109714187, -80.03712467419369'",Drivers-License,2024-12-22,2025-01-03,5,3,,3,1,2,3
ORD4796,POST047,CUST297,"'25.812787715969115, -80.2535452530707'",Passport,2024-12-23,2025-01-02,4,1,,1,1,3,2
ORD4797,POST048,CUST298,"'25.564873319537888, -79.99851379635966'",Passport,2024-12-24,2025-01-06,1,1,,1,1,1,1
ORD4798,POST049,CUST299,"'25.822664920900852, -80.07356675873652'",ID-Card,2024-12-25,2025-01-03,5,2,,1,1,2,3
ORD4799,POST050,CUST300,"'25.537623072977517, -80.32725701728089'",Drivers-License,2024-12-26,2025-01-07,2,1,,1,1,3,2
ORD4800,POST001,CUST001,"'25.839471788785282, -79.9835408804029'",Passport,2024-12-27,2025-01-06,1,1,,1,1,1,1
ORD4801,POST002,CUST002,"'25.99649866946976, -80.15030655610926'",ID-Card,2024-12-28,2025-01-06,1,3,,1,0,2,3
ORD4802,POST003,CUST003,"'25.542988406822005, -80.00910246178535'",ID-Card,2024-12-29,2025-01-07,2,1,,3,0,3,2
ORD4803,POST004,CUST004,"'25.592114802456408, -80.00710794062599'",Drivers-License,2024-12-30,2025-01-08,3,1,,1,0,1,1
ORD4804,POST005,CUST005,"'25.728183671658375, -80.25322098631675'",ID-Card,2024-12-31,2025-01-08,3,2,,2,1,2,3
ORD4805,POST006,CUST006,"'25.67248934303574, -80.19024450893366'",Passport,2024-12-01,2024-12-09,1,1,,1,1,3,2
ORD4806,POST007,CUST007,"'26.008593086850702, -80.20294788176896'",Drivers-License,2024-12-02,2024-12-11,3,5,,1,1,1,1
ORD4807,POST008,CUST008,"'25.90358909572754, -80.26552793616523'",ID-Card,2024-12-03,2024-12-11,3,3,,1,1,2,3
ORD4808,POST009,CUST009,"'25.597132674298336, -80.3528785338642'",ID-Card,2024-12-04,2024-12-12,4,1,,1,1,3,2
ORD4809,POST010,CUST010,"'25.613436768283375, -80.10442499878948'",Passport,2024-12-05,2024-12-17,2,1,,1,1,1,1
ORD4810,POST011,CUST011,"'25.522476998669145, -80.14913560113358'",Drivers-License,2024-12-06,2024-12-17,2,2,,1,1,2,3
ORD4811,POST012,CUST012,"'25.559764664949743, -80.24423883508659'",ID-Card,2024-12-07,2024-12-18,3,1,,2,0,3,2
ORD4812,POST013,CUST013,"'25.52275587890743, -80.34760915985318'",ID-Card,2024-12-08,2024-12-19,4,5,,1,1,1,1
ORD4813,POST014,CUST014,"'25.798193763756938, -80.06988816168104'",Drivers-License,2024-12-09,2024-12-17,2,3,,2,1,2,3
ORD4814,POST015,CUST015,"'25.826467403654974, -80.04877988422888'",Passport,2024-12-10,2024-12-21,6,1,,1,1,3,2
ORD4815,POST016,CUST016,"'25.746532457225214, -80.12720093879564'",ID-Card,2024-12-11,2024-12-19,4,1,,1,1,1,1
ORD4816,POST017,CUST017,"'25.55097946816294, -80.00269620624758'",Drivers-License,2024-12-12,2024-12-21,6,2,,1,1,2,3
ORD4817,POST018,CUST018,"'25.615863227006248, -80.28633402754598'",Drivers-License,2024-12-13,2024-12-26,4,1,,2,1,3,2
ORD4818,POST019,CUST019,"'25.519307736900075, -80.09436293161731'",ID-Card,2024-12-14,2024-12-23,1,5,,1,1,1,1
ORD4819,POST020,CUST020,"'25.79363675596224, -80.01406155897325'",ID-Card,2024-12-15,2024-12-24,2,3,,2,1,2,3
ORD4820,POST021,CUST021,"'25.559299004865363, -80.24273939978016'",Drivers-License,2024-12-16,2024-12-28,6,1,,1,1,3,2
ORD4821,POST022,CUST022,"'25.89685231920548, -80.40533459714078'",Letters,2024-12-17,2024-12-26,4,1,,1,1,1,1
ORD4822,POST023,CUST023,"'25.81547645570718, -80.21569944700114'",Drivers-License,2024-12-18,2024-12-30,1,2,,2,1,2,3
ORD4823,POST024,CUST024,"'25.8257715591736, -80.00362807010437'",Passport,2024-12-19,2024-12-31,2,1,,3,1,3,2
ORD4824,POST025,CUST025,"'25.80611481517237, -80.36849231078392'",ID-Card,2024-12-20,2024-12-30,1,5,,2,1,1,1
ORD4825,POST026,CUST026,"'25.97844392597854, -79.94683315947458'",ID-Card,2024-12-21,2025-01-03,5,3,,1,1,2,3
ORD4826,POST027,CUST027,"'25.75927249860661, -80.41642292364058'",Passport,2024-12-22,2025-01-01,3,1,,2,1,3,2
ORD4827,POST028,CUST028,"'25.636385010559163, -80.22954963681778'",ID-Card,2024-12-23,2025-01-04,6,1,,2,1,1,1
ORD4828,POST029,CUST029,"'25.845870876493386, -80.21198897472215'",ID-Card,2024-12-24,2025-01-02,4,2,,2,1,2,3
ORD4829,POST030,CUST030,"'25.743745888892978, -79.96527881714515'",Passport,2024-12-25,2025-01-06,1,1,,1,1,3,2
ORD4830,POST031,CUST031,"'25.713156281025338, -80.06482681074354'",Drivers-License,2024-12-26,2025-01-03,5,5,,1,1,1,1
ORD4831,POST032,CUST032,"'25.772596057165426, -80.3383745938053'",ID-Card,2024-12-27,2025-01-07,2,3,,1,1,2,3
ORD4832,POST033,CUST033,"'25.794389384227323, -80.17614692125075'",ID-Card,2024-12-28,2025-01-08,3,1,,1,1,3,2
ORD4833,POST034,CUST034,"'25.73069132339936, -80.06130826116078'",Drivers-License,2024-12-29,2025-01-07,2,1,,2,1,1,1
ORD4834,POST035,CUST035,"'25.866575368143206, -80.02512427490247'",ID-Card,2024-12-30,2025-01-10,5,2,,2,1,2,3
ORD4835,POST036,CUST036,"'25.88464772410709, -80.14782883952446'",ID-Card,2024-12-31,2025-01-08,3,1,,1,1,3,2
ORD4836,POST037,CUST037,"'25.654803520875372, -80.39386549087656'",Drivers-License,2024-12-01,2024-12-10,2,1,,1,0,1,1
ORD4837,POST038,CUST038,"'25.87709117048135, -80.13196646031454'",Drivers-License,2024-12-02,2024-12-11,3,3,,1,1,2,3
ORD4838,POST039,CUST039,"'25.88386329793176, -80.14683701408107'",Passport,2024-12-03,2024-12-13,5,1,,2,0,3,2
ORD4839,POST040,CUST040,"'25.6344658222856, -80.08743818086073'",Passport,2024-12-04,2024-12-16,1,1,,2,1,1,1
ORD4840,POST041,CUST041,"'25.719047965206382, -80.25076470965546'",Passport,2024-12-05,2024-12-14,6,2,,2,1,2,3
ORD4841,POST042,CUST042,"'25.948320901491368, -79.94253622968876'",Passport,2024-12-06,2024-12-18,3,1,,1,1,3,2
ORD4842,POST043,CUST043,"'25.68922995598795, -80.24241678660077'",ID-Card,2024-12-07,2024-12-19,4,1,,3,0,1,1
ORD4843,POST044,CUST044,"'25.698741313527034, -80.04200963745544'",ID-Card,2024-12-08,2024-12-17,2,3,,1,1,2,3
ORD4844,POST045,CUST045,"'25.81355594831608, -80.11251766556607'",Passport,2024-12-09,2024-12-20,5,1,3.0,1,1,3,2
ORD4845,POST046,CUST046,"'25.59098417765843, -80.1038391922519'",ID-Card,2024-12-10,2024-12-20,5,1,,2,1,1,1
ORD4846,POST047,CUST047,"'25.585749020935772, -80.00180478180657'",Drivers-License,2024-12-11,2024-12-21,6,2,,2,1,2,3
ORD4847,POST048,CUST048,"'25.908703259888036, -80.13107511281272'",Drivers-License,2024-12-12,2024-12-21,6,1,,2,1,3,2
ORD4848,POST049,CUST049,"'25.77920661889143, -80.13328360467773'",Passport,2024-12-13,2024-12-23,1,5,,2,1,1,1
ORD4849,POST050,CUST050,"'25.984546305410575, -80.44048133556534'",ID-Card,2024-12-14,2024-12-27,5,3,5.0,3,1,2,3
ORD4850,POST001,CUST051,"'25.597941079943357, -80.06353950150734'",ID-Card,2024-12-15,2024-12-27,5,1,,2,1,3,2
ORD4851,POST002,CUST052,"'25.951438983526796, -79.98859169447238'",Drivers-License,2024-12-16,2024-12-27,5,1,,1,1,1,1
ORD4852,POST003,CUST053,"'25.681154877088805, -80.31039420819853'",Passport,2024-12-17,2024-12-27,5,2,,1,1,2,3
ORD4853,POST004,CUST054,"'25.600665008482384, -80.00168975801571'",ID-Card,2024-12-18,2024-12-27,5,1,,1,1,3,2
ORD4854,POST005,CUST055,"'25.95346859001901, -80.07362715211057'",ID-Card,2024-12-19,2024-12-28,6,5,,2,1,1,1
ORD4855,POST006,CUST056,"'25.765853026263386, -80.41685438781992'",Passport,2024-12-20,2024-12-31,2,3,,2,1,2,3
ORD4856,POST007,CUST057,"'25.89654790247849, -80.00046784152877'",ID-Card,2024-12-21,2025-01-01,3,1,,1,1,3,2
ORD4857,POST008,CUST058,"'25.90636141582824, -80.09288058362038'",ID-Card,2024-12-22,2024-12-31,2,1,,1,0,1,1
ORD4858,POST009,CUST059,"'25.966170515754868, -80.3845885923953'",ID-Card,2024-12-23,2025-01-03,5,2,,1,1,2,3
ORD4859,POST010,CUST060,"'25.530754206542813, -80.01627478762227'",ID-Card,2024-12-24,2025-01-06,1,1,,1,1,3,2
ORD4860,POST011,CUST061,"'25.708536872445055, -80.4379595152526'",Passport,2024-12-25,2025-01-04,6,5,,1,1,1,1
ORD4861,POST012,CUST062,"'25.885499055495746, -80.01822136237368'",ID-Card,2024-12-26,2025-01-06,1,3,,1,1,2,3
ORD4862,POST013,CUST063,"'25.752665368193085, -80.02564022114036'",Drivers-License,2024-12-27,2025-01-04,6,1,,3,1,3,2
ORD4863,POST014,CUST064,"'25.610475341100116, -80.41598766417404'",ID-Card,2024-12-28,2025-01-09,4,1,,2,1,1,1
ORD4864,POST015,CUST065,"'25.64844622586225, -80.10602881110619'",ID-Card,2024-12-29,2025-01-07,2,2,,1,1,2,3
ORD4865,POST016,CUST066,"'25.63471648569091, -80.00817825230496'",Passport,2024-12-30,2025-01-10,5,1,,2,1,3,2
ORD4866,POST017,CUST067,"'25.705186535655773, -80.1342641223424'",ID-Card,2024-12-31,2025-01-11,6,5,,1,1,1,1
ORD4867,POST018,CUST068,"'25.842682876147467, -80.03495988929825'",Drivers-License,2024-12-01,2024-12-12,4,3,,2,1,2,3
ORD4868,POST019,CUST069,"'25.803524118723026, -80.10302859960228'",Passport,2024-12-02,2024-12-13,5,1,,2,1,3,2
ORD4869,POST020,CUST070,"'25.80814338964904, -80.43511146444558'",Passport,2024-12-03,2024-12-14,6,1,,1,1,1,1
ORD4870,POST021,CUST071,"'25.513635349744423, -80.22712346085314'",ID-Card,2024-12-04,2024-12-14,6,2,,1,1,2,3
ORD4871,POST022,CUST072,"'25.872041245127512, -80.42832841788318'",Passport,2024-12-05,2024-12-17,2,1,,3,1,3,2
ORD4872,POST023,CUST073,"'25.85490830682382, -80.21070635780777'",ID-Card,2024-12-06,2024-12-17,2,5,,2,1,1,1
ORD4873,POST024,CUST074,"'25.916953642906574, -80.37749485620577'",ID-Card,2024-12-07,2024-12-19,4,3,,2,0,2,3
ORD4874,POST025,CUST075,"'25.777480103812103, -80.29450769271435'",ID-Card,2024-12-08,2024-12-18,3,1,,1,1,3,2
ORD4875,POST026,CUST076,"'25.76923014006707, -80.05753173509797'",Passport,2024-12-09,2024-12-17,2,1,,3,0,1,1
ORD4876,POST027,CUST077,"'26.006261004732846, -80.04207215472564'",ID-Card,2024-12-10,2024-12-20,5,2,,2,1,2,3
ORD4877,POST028,CUST078,"'25.654576851301815, -80.30005452478325'",ID-Card,2024-12-11,2024-12-20,5,1,,2,1,3,2
ORD4878,POST029,CUST079,"'25.62077840328858, -79.9932902027515'",Drivers-License,2024-12-12,2024-12-21,6,1,3.0,2,1,1,1
ORD4879,POST030,CUST080,"'25.78821668859703, -80.35392029748657'",Drivers-License,2024-12-13,2024-12-26,4,3,,1,1,2,3
ORD4880,POST031,CUST081,"'25.64673820602154, -80.0942245420225'",Drivers-License,2024-12-14,2024-12-27,5,1,,1,1,3,2
ORD4881,POST032,CUST082,"'25.918641932364583, -80.34226904597001'",ID-Card,2024-12-15,2024-12-27,5,1,,1,1,1,1
ORD4882,POST033,CUST083,"'25.562535695304135, -79.96416556211649'",ID-Card,2024-12-16,2024-12-27,5,2,,1,0,2,3
ORD4883,POST034,CUST084,"'25.538872504608136, -80.2243265407988'",Passport,2024-12-17,2024-12-27,5,1,,2,1,3,2
ORD4884,POST035,CUST085,"'26.007176279033143, -80.27636868227721'",Passport,2024-12-18,2024-12-31,2,1,,3,0,1,1
ORD4885,POST036,CUST086,"'25.747337300087313, -80.21823465948113'",Passport,2024-12-19,2025-01-01,3,3,,2,1,2,3
ORD4886,POST037,CUST087,"'25.844083887368548, -80.34971154099735'",ID-Card,2024-12-20,2025-01-02,4,1,,1,1,3,2
ORD4887,POST038,CUST088,"'25.853385142024614, -80.204459170769'",ID-Card,2024-12-21,2025-01-03,5,1,,3,1,1,1
ORD4888,POST039,CUST089,"'25.73877857592593, -80.09011185544371'",ID-Card,2024-12-22,2025-01-03,5,2,,1,1,2,3
ORD4889,POST040,CUST090,"'25.894446861929257, -80.22671734365305'",ID-Card,2024-12-23,2025-01-04,6,1,,1,1,3,2
ORD4890,POST041,CUST091,"'25.5131941446626, -80.04375566565611'",Passport,2024-12-24,2025-01-04,6,5,,1,1,1,1
ORD4891,POST042,CUST092,"'25.567324151641394, -80.04429002944248'",ID-Card,2024-12-25,2025-01-06,1,3,,2,1,2,3
